Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-30 00:00:00+00:00,33.951778411865234,34.12217712402344,33.80026626586914,34.010677337646484,590912,0.0,0.0
2022-09-30 01:00:00+00:00,34.033538818359375,34.16651153564453,33.81719207763672,34.15203094482422,10210048,0.0,0.0
2022-09-30 02:00:00+00:00,34.14159393310547,34.24871826171875,34.03144454956055,34.16871643066406,1264192,0.0,0.0
2022-09-30 03:00:00+00:00,34.14949417114258,34.18464660644531,33.953521728515625,34.03667068481445,10055936,0.0,0.0
2022-09-30 04:00:00+00:00,34.03951644897461,34.115177154541016,34.005619049072266,34.081764221191406,0,0.0,0.0
2022-09-30 05:00:00+00:00,34.06996536254883,34.107994079589844,33.97577667236328,33.97577667236328,0,0.0,0.0
2022-09-30 06:00:00+00:00,33.97347640991211,34.02043914794922,33.94086837768555,34.02043914794922,0,0.0,0.0
2022-09-30 07:00:00+00:00,34.02100372314453,34.2998161315918,34.02100372314453,34.25030517578125,2692608,0.0,0.0
2022-09-30 08:00:00+00:00,34.24375534057617,34.46585464477539,34.18091583251953,34.46585464477539,11908544,0.0,0.0
2022-09-30 09:00:00+00:00,34.46248245239258,34.58781051635742,34.46248245239258,34.47166442871094,6507264,0.0,0.0
2022-09-30 10:00:00+00:00,34.47611999511719,34.47611999511719,34.298614501953125,34.298614501953125,9504512,0.0,0.0
2022-09-30 11:00:00+00:00,34.30097961425781,34.3507080078125,33.961055755615234,33.961055755615234,10151360,0.0,0.0
2022-09-30 12:00:00+00:00,33.96063232421875,34.141990661621094,33.77946853637695,34.11050796508789,74356672,0.0,0.0
2022-09-30 13:00:00+00:00,34.11053466796875,34.11838912963867,33.85733413696289,34.11838912963867,10957568,0.0,0.0
2022-09-30 14:00:00+00:00,34.118133544921875,34.94721984863281,34.10221862792969,34.94721984863281,24926592,0.0,0.0
2022-09-30 15:00:00+00:00,34.950096130371094,35.13334655761719,34.680763244628906,34.680763244628906,27416064,0.0,0.0
2022-09-30 16:00:00+00:00,34.664344787597656,34.74506759643555,34.52597427368164,34.703128814697266,0,0.0,0.0
2022-09-30 17:00:00+00:00,34.72589111328125,34.78529739379883,34.18553161621094,34.18553161621094,12562816,0.0,0.0
2022-09-30 18:00:00+00:00,34.166717529296875,34.166717529296875,33.91950607299805,33.91950607299805,0,0.0,0.0
2022-09-30 19:00:00+00:00,33.90091323852539,34.13190460205078,33.71891403198242,33.71891403198242,9005056,0.0,0.0
2022-09-30 20:00:00+00:00,33.71369552612305,33.81193542480469,33.205997467041016,33.24139404296875,28787840,0.0,0.0
2022-09-30 21:00:00+00:00,33.243614196777344,33.356689453125,33.24098587036133,33.3159065246582,4509568,0.0,0.0
2022-09-30 22:00:00+00:00,33.31307601928711,33.31307601928711,32.735816955566406,32.78488540649414,30002688,0.0,0.0
2022-09-30 23:00:00+00:00,32.850807189941406,33.25165557861328,32.80257034301758,33.20884704589844,6712320,0.0,0.0
2022-10-01 00:00:00+00:00,33.21569061279297,33.22508239746094,32.971046447753906,32.972721099853516,0,0.0,0.0
2022-10-01 01:00:00+00:00,32.964683532714844,33.01582717895508,32.79360580444336,33.01582717895508,0,0.0,0.0
2022-10-01 02:00:00+00:00,33.014366149902344,33.13689041137695,32.979339599609375,33.12171936035156,0,0.0,0.0
2022-10-01 03:00:00+00:00,33.11801528930664,33.13491439819336,33.017093658447266,33.108741760253906,0,0.0,0.0
2022-10-01 04:00:00+00:00,33.10626220703125,33.10626220703125,32.95334243774414,32.95996856689453,2110720,0.0,0.0
2022-10-01 05:00:00+00:00,32.95893096923828,33.050594329833984,32.840511322021484,32.92237091064453,7697280,0.0,0.0
2022-10-01 06:00:00+00:00,32.92866897583008,32.96535873413086,32.86565017700195,32.86759567260742,0,0.0,0.0
2022-10-01 07:00:00+00:00,32.872093200683594,33.02175521850586,32.82683563232422,33.0185661315918,8522624,0.0,0.0
2022-10-01 08:00:00+00:00,33.01905059814453,33.07808303833008,32.953128814697266,33.07808303833008,19017984,0.0,0.0
2022-10-01 09:00:00+00:00,33.08083724975586,33.12942886352539,32.98970413208008,33.11983871459961,0,0.0,0.0
2022-10-01 10:00:00+00:00,33.116024017333984,33.11703872680664,33.02252197265625,33.10015869140625,0,0.0,0.0
2022-10-01 11:00:00+00:00,33.10100555419922,33.117698669433594,32.8766975402832,33.030433654785156,0,0.0,0.0
