Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-10-03 07:00:00+00:00,19199.12109375,19231.060546875,19183.935546875,19205.23828125,377350144,0.0,0.0
2022-10-03 08:00:00+00:00,19203.322265625,19213.8046875,19178.796875,19200.974609375,244318208,0.0,0.0
2022-10-03 09:00:00+00:00,19201.830078125,19202.279296875,19153.87109375,19169.837890625,163350528,0.0,0.0
2022-10-03 10:00:00+00:00,19173.669921875,19225.0390625,19152.48828125,19225.0390625,0,0.0,0.0
2022-10-03 11:00:00+00:00,19228.66796875,19241.44140625,19208.25390625,19210.580078125,0,0.0,0.0
2022-10-03 12:00:00+00:00,19214.728515625,19253.021484375,19208.62109375,19249.306640625,329191424,0.0,0.0
2022-10-03 13:00:00+00:00,19248.744140625,19310.537109375,19184.125,19194.509765625,1068279808,0.0,0.0
2022-10-03 14:00:00+00:00,19195.908203125,19431.416015625,19195.908203125,19412.041015625,1774618624,0.0,0.0
2022-10-03 15:00:00+00:00,19410.751953125,19457.9140625,19358.73046875,19358.73046875,981282816,0.0,0.0
2022-10-03 16:00:00+00:00,19355.90234375,19399.720703125,19339.3671875,19396.126953125,512704512,0.0,0.0
2022-10-03 17:00:00+00:00,19397.9296875,19564.75390625,19397.9296875,19545.3984375,1186793472,0.0,0.0
2022-10-03 18:00:00+00:00,19544.96875,19614.3046875,19544.96875,19614.3046875,800964608,0.0,0.0
2022-10-03 19:00:00+00:00,19618.232421875,19618.232421875,19489.287109375,19514.533203125,517193728,0.0,0.0
2022-10-03 20:00:00+00:00,19516.8125,19579.00390625,19516.8125,19579.00390625,413915136,0.0,0.0
2022-10-03 21:00:00+00:00,19579.841796875,19585.62109375,19550.1796875,19553.29296875,97808384,0.0,0.0
2022-10-03 22:00:00+00:00,19554.04296875,19579.47265625,19531.40234375,19533.181640625,0,0.0,0.0
2022-10-03 23:00:00+00:00,19534.115234375,19653.54296875,19533.841796875,19623.384765625,0,0.0,0.0
2022-10-04 00:00:00+00:00,19623.583984375,19682.09765625,19569.056640625,19569.056640625,0,0.0,0.0
2022-10-04 01:00:00+00:00,19566.0703125,19572.65625,19532.498046875,19532.498046875,0,0.0,0.0
2022-10-04 02:00:00+00:00,19528.412109375,19548.353515625,19523.83984375,19547.220703125,0,0.0,0.0
2022-10-04 03:00:00+00:00,19548.203125,19603.541015625,19545.517578125,19592.5859375,0,0.0,0.0
2022-10-04 04:00:00+00:00,19593.310546875,19614.375,19568.533203125,19601.86328125,10805248,0.0,0.0
2022-10-04 05:00:00+00:00,19599.146484375,19648.275390625,19597.611328125,19621.66015625,0,0.0,0.0
2022-10-04 06:00:00+00:00,19618.8203125,19825.65625,19608.998046875,19825.65625,335474688,0.0,0.0
2022-10-04 07:00:00+00:00,19826.130859375,19937.611328125,19826.130859375,19937.611328125,1023358976,0.0,0.0
2022-10-04 08:00:00+00:00,19942.125,20071.1953125,19900.33984375,19903.9296875,1561974784,0.0,0.0
2022-10-04 09:00:00+00:00,19903.177734375,19947.73828125,19850.705078125,19946.142578125,768542720,0.0,0.0
2022-10-04 10:00:00+00:00,19944.384765625,20010.59765625,19910.87109375,19977.328125,365961216,0.0,0.0
2022-10-04 11:00:00+00:00,19974.609375,19974.609375,19911.07421875,19938.75390625,88995840,0.0,0.0
2022-10-04 12:00:00+00:00,19939.107421875,19961.935546875,19924.630859375,19960.294921875,105707520,0.0,0.0
2022-10-04 13:00:00+00:00,19965.02734375,20090.91796875,19965.02734375,20086.546875,271132672,0.0,0.0
2022-10-04 14:00:00+00:00,20085.38671875,20182.421875,20067.115234375,20100.208984375,297943040,0.0,0.0
2022-10-04 15:00:00+00:00,20100.326171875,20109.0625,20067.78125,20090.126953125,0,0.0,0.0
2022-10-04 16:00:00+00:00,20091.271484375,20098.04296875,19992.880859375,19999.587890625,360515584,0.0,0.0
2022-10-04 17:00:00+00:00,19999.142578125,20013.80859375,19919.845703125,20013.80859375,21311488,0.0,0.0
2022-10-04 18:00:00+00:00,20013.126953125,20128.154296875,20013.126953125,20127.619140625,15667200,0.0,0.0
2022-10-04 19:00:00+00:00,20126.591796875,20210.919921875,20075.947265625,20210.919921875,0,0.0,0.0
2022-10-04 20:00:00+00:00,20205.30078125,20380.34375,20165.404296875,20351.833984375,1505972224,0.0,0.0
2022-10-04 21:00:00+00:00,20350.611328125,20371.146484375,20288.28125,20298.501953125,399503360,0.0,0.0
2022-10-04 22:00:00+00:00,20298.4765625,20308.818359375,20260.5625,20290.560546875,122548224,0.0,0.0
2022-10-04 23:00:00+00:00,20290.525390625,20356.244140625,20282.158203125,20336.826171875,0,0.0,0.0
2022-10-05 00:00:00+00:00,20335.900390625,20343.748046875,20182.814453125,20185.6953125,12800000,0.0,0.0
2022-10-05 01:00:00+00:00,20184.74609375,20246.3828125,20184.74609375,20226.689453125,287363072,0.0,0.0
2022-10-05 02:00:00+00:00,20224.88671875,20232.4921875,20204.068359375,20204.068359375,74133504,0.0,0.0
2022-10-05 03:00:00+00:00,20204.39453125,20225.65234375,20185.380859375,20193.4765625,0,0.0,0.0
2022-10-05 04:00:00+00:00,20194.849609375,20215.693359375,20122.91796875,20128.88671875,62689280,0.0,0.0
2022-10-05 05:00:00+00:00,20127.59375,20187.90234375,20122.537109375,20187.90234375,0,0.0,0.0
2022-10-05 06:00:00+00:00,20190.921875,20263.326171875,20181.220703125,20261.193359375,0,0.0,0.0
2022-10-05 07:00:00+00:00,20257.533203125,20271.193359375,20219.2890625,20251.75,0,0.0,0.0
2022-10-05 08:00:00+00:00,20249.88671875,20249.88671875,20111.1328125,20160.14453125,0,0.0,0.0
2022-10-05 09:00:00+00:00,20160.0859375,20160.0859375,20097.41796875,20106.775390625,0,0.0,0.0
2022-10-05 10:00:00+00:00,20106.40234375,20141.9140625,20094.994140625,20123.58203125,0,0.0,0.0
2022-10-05 11:00:00+00:00,20123.7890625,20125.48828125,20014.67578125,20032.03515625,53970944,0.0,0.0
2022-10-05 12:00:00+00:00,20033.107421875,20056.212890625,20008.80859375,20036.9375,158455808,0.0,0.0
2022-10-05 13:00:00+00:00,20036.4296875,20036.724609375,19872.755859375,19914.13671875,248559616,0.0,0.0
2022-10-05 14:00:00+00:00,19914.625,19914.625,19801.80078125,19894.6484375,0,0.0,0.0
2022-10-05 15:00:00+00:00,19897.0859375,19985.943359375,19893.568359375,19985.943359375,176476160,0.0,0.0
2022-10-05 16:00:00+00:00,19990.5390625,20250.416015625,19972.62109375,20248.642578125,571531264,0.0,0.0
2022-10-05 17:00:00+00:00,20244.96484375,20279.14453125,20185.26953125,20185.95703125,106307584,0.0,0.0
2022-10-05 18:00:00+00:00,20183.322265625,20218.484375,20130.734375,20218.484375,188934144,0.0,0.0
2022-10-05 19:00:00+00:00,20236.3359375,20293.83984375,20156.17578125,20156.17578125,89370624,0.0,0.0
2022-10-05 20:00:00+00:00,20146.171875,20163.326171875,20056.259765625,20056.259765625,0,0.0,0.0
2022-10-05 21:00:00+00:00,20044.939453125,20068.888671875,20024.984375,20059.548828125,0,0.0,0.0
2022-10-05 22:00:00+00:00,20059.76171875,20182.037109375,20034.275390625,20182.037109375,267888640,0.0,0.0
2022-10-05 23:00:00+00:00,20181.55078125,20181.55078125,20133.876953125,20164.771484375,0,0.0,0.0
2022-10-06 00:00:00+00:00,20159.416015625,20349.947265625,20156.234375,20318.681640625,604915712,0.0,0.0
2022-10-06 01:00:00+00:00,20316.73046875,20353.251953125,20274.890625,20353.251953125,530489344,0.0,0.0
2022-10-06 02:00:00+00:00,20354.8828125,20408.392578125,20322.140625,20340.74609375,778618880,0.0,0.0
2022-10-06 03:00:00+00:00,20338.1953125,20371.47265625,20305.240234375,20358.5234375,361127936,0.0,0.0
2022-10-06 04:00:00+00:00,20357.484375,20403.603515625,20339.9375,20376.830078125,263778304,0.0,0.0
2022-10-06 05:00:00+00:00,20373.8671875,20373.8671875,20300.451171875,20317.34375,407068672,0.0,0.0
2022-10-06 06:00:00+00:00,20313.279296875,20313.279296875,20215.724609375,20215.724609375,101416960,0.0,0.0
2022-10-06 07:00:00+00:00,20208.552734375,20237.185546875,20192.109375,20236.658203125,147927040,0.0,0.0
2022-10-06 08:00:00+00:00,20236.703125,20242.009765625,20142.26953125,20144.10546875,0,0.0,0.0
2022-10-06 09:00:00+00:00,20142.390625,20178.044921875,20135.21875,20135.21875,0,0.0,0.0
2022-10-06 10:00:00+00:00,20132.279296875,20146.951171875,20116.0546875,20129.220703125,0,0.0,0.0
2022-10-06 11:00:00+00:00,20129.330078125,20235.173828125,20129.330078125,20235.173828125,68091904,0.0,0.0
2022-10-06 12:00:00+00:00,20235.689453125,20294.390625,20208.341796875,20208.341796875,335953920,0.0,0.0
2022-10-06 13:00:00+00:00,20201.263671875,20252.951171875,20078.951171875,20165.482421875,0,0.0,0.0
2022-10-06 14:00:00+00:00,20168.095703125,20168.095703125,19936.642578125,20066.185546875,471982080,0.0,0.0
2022-10-06 15:00:00+00:00,20076.123046875,20116.556640625,20031.853515625,20085.0703125,220655616,0.0,0.0
2022-10-06 16:00:00+00:00,20077.990234375,20104.5703125,20018.654296875,20097.3203125,0,0.0,0.0
2022-10-06 17:00:00+00:00,20094.1640625,20148.8671875,20054.623046875,20134.234375,65585152,0.0,0.0
2022-10-06 18:00:00+00:00,20134.66015625,20134.66015625,20014.103515625,20035.41015625,0,0.0,0.0
2022-10-06 19:00:00+00:00,20034.072265625,20053.556640625,20016.90234375,20034.8984375,0,0.0,0.0
2022-10-06 20:00:00+00:00,20031.7265625,20060.287109375,20023.177734375,20050.78515625,0,0.0,0.0
2022-10-06 21:00:00+00:00,20051.458984375,20051.458984375,19933.029296875,19934.455078125,0,0.0,0.0
2022-10-06 22:00:00+00:00,19924.037109375,19936.2421875,19912.486328125,19918.6484375,0,0.0,0.0
2022-10-06 23:00:00+00:00,19911.08984375,19963.23828125,19900.087890625,19952.896484375,0,0.0,0.0
2022-10-07 00:00:00+00:00,19957.55859375,20034.15625,19957.55859375,20003.03515625,0,0.0,0.0
2022-10-07 01:00:00+00:00,20001.365234375,20013.63671875,19985.23046875,19997.8046875,0,0.0,0.0
2022-10-07 02:00:00+00:00,19998.45703125,20041.0859375,19984.154296875,20019.634765625,0,0.0,0.0
2022-10-07 03:00:00+00:00,20021.220703125,20027.64453125,19995.603515625,19995.603515625,0,0.0,0.0
2022-10-07 04:00:00+00:00,19996.27734375,20006.3671875,19972.439453125,19972.439453125,0,0.0,0.0
2022-10-07 05:00:00+00:00,19961.47265625,19984.365234375,19935.89453125,19977.71875,0,0.0,0.0
2022-10-07 06:00:00+00:00,19976.859375,19976.859375,19864.57421875,19869.365234375,0,0.0,0.0
2022-10-07 07:00:00+00:00,19868.142578125,19938.291015625,19866.751953125,19937.623046875,0,0.0,0.0
2022-10-07 08:00:00+00:00,19936.9765625,20000.5,19930.927734375,19980.67578125,0,0.0,0.0
2022-10-07 09:00:00+00:00,19980.01171875,20004.20703125,19973.369140625,19977.78515625,0,0.0,0.0
2022-10-07 10:00:00+00:00,19979.89453125,19982.8984375,19943.9765625,19982.8984375,0,0.0,0.0
2022-10-07 11:00:00+00:00,19982.853515625,19998.33984375,19974.9609375,19998.33984375,0,0.0,0.0
2022-10-07 12:00:00+00:00,19998.166015625,20026.64453125,19605.328125,19637.3203125,2290714624,0.0,0.0
2022-10-07 13:00:00+00:00,19649.57421875,19663.265625,19586.609375,19601.91015625,613386240,0.0,0.0
2022-10-07 14:00:00+00:00,19604.455078125,19687.37890625,19594.564453125,19661.716796875,0,0.0,0.0
2022-10-07 15:00:00+00:00,19660.78515625,19660.78515625,19572.337890625,19578.490234375,0,0.0,0.0
2022-10-07 16:00:00+00:00,19579.94921875,19597.330078125,19410.2109375,19420.50390625,540340224,0.0,0.0
2022-10-07 17:00:00+00:00,19417.95703125,19470.6640625,19395.79296875,19445.279296875,0,0.0,0.0
2022-10-07 18:00:00+00:00,19442.814453125,19465.962890625,19418.865234375,19454.912109375,0,0.0,0.0
2022-10-07 19:00:00+00:00,19457.1640625,19475.232421875,19432.318359375,19465.517578125,0,0.0,0.0
2022-10-07 20:00:00+00:00,19465.798828125,19544.830078125,19461.259765625,19541.130859375,117547008,0.0,0.0
2022-10-07 21:00:00+00:00,19542.626953125,19621.02734375,19539.07421875,19572.767578125,171808768,0.0,0.0
2022-10-07 22:00:00+00:00,19572.419921875,19591.404296875,19563.96484375,19565.935546875,0,0.0,0.0
2022-10-07 23:00:00+00:00,19566.7734375,19568.580078125,19533.29296875,19545.951171875,0,0.0,0.0
2022-10-08 00:00:00+00:00,19544.03125,19601.6953125,19534.7734375,19579.95703125,0,0.0,0.0
2022-10-08 01:00:00+00:00,19580.005859375,19591.734375,19559.20703125,19591.734375,0,0.0,0.0
2022-10-08 02:00:00+00:00,19591.80078125,19595.345703125,19557.451171875,19560.349609375,0,0.0,0.0
2022-10-08 03:00:00+00:00,19564.068359375,19565.283203125,19522.298828125,19522.298828125,0,0.0,0.0
2022-10-08 04:00:00+00:00,19523.025390625,19526.505859375,19458.58203125,19460.62890625,101605376,0.0,0.0
2022-10-08 05:00:00+00:00,19459.072265625,19514.130859375,19458.283203125,19514.130859375,0,0.0,0.0
2022-10-08 06:00:00+00:00,19513.08203125,19519.79296875,19489.7109375,19519.79296875,0,0.0,0.0
2022-10-08 07:00:00+00:00,19519.12890625,19525.19140625,19506.837890625,19512.689453125,0,0.0,0.0
2022-10-08 08:00:00+00:00,19510.41015625,19517.80078125,19480.4921875,19480.4921875,0,0.0,0.0
2022-10-08 09:00:00+00:00,19481.939453125,19510.7421875,19480.8125,19500.18359375,0,0.0,0.0
2022-10-08 10:00:00+00:00,19501.8125,19522.130859375,19499.197265625,19508.1171875,0,0.0,0.0
2022-10-08 11:00:00+00:00,19510.423828125,19541.794921875,19501.86328125,19532.392578125,0,0.0,0.0
2022-10-08 12:00:00+00:00,19533.646484375,19539.875,19504.140625,19518.271484375,0,0.0,0.0
2022-10-08 13:00:00+00:00,19523.078125,19523.078125,19492.119140625,19494.517578125,0,0.0,0.0
2022-10-08 14:00:00+00:00,19495.28125,19496.142578125,19463.9140625,19496.142578125,0,0.0,0.0
2022-10-08 15:00:00+00:00,19497.1640625,19500.11328125,19476.576171875,19493.892578125,0,0.0,0.0
2022-10-08 16:00:00+00:00,19492.38671875,19531.87890625,19484.017578125,19531.87890625,0,0.0,0.0
2022-10-08 17:00:00+00:00,19532.44140625,19533.365234375,19496.75390625,19507.03125,0,0.0,0.0
2022-10-08 18:00:00+00:00,19507.103515625,19512.044921875,19480.79296875,19484.353515625,0,0.0,0.0
2022-10-08 19:00:00+00:00,19483.7890625,19483.7890625,19458.458984375,19471.763671875,0,0.0,0.0
2022-10-08 20:00:00+00:00,19471.5546875,19474.908203125,19443.59375,19455.73828125,0,0.0,0.0
2022-10-08 21:00:00+00:00,19455.486328125,19457.20703125,19311.75390625,19322.439453125,371986432,0.0,0.0
2022-10-08 22:00:00+00:00,19320.544921875,19366.517578125,19299.4140625,19366.517578125,348280832,0.0,0.0
2022-10-08 23:00:00+00:00,19365.16015625,19431.705078125,19363.357421875,19416.041015625,207135744,0.0,0.0
2022-10-09 00:00:00+00:00,19417.478515625,19443.529296875,19398.81640625,19405.955078125,0,0.0,0.0
2022-10-09 01:00:00+00:00,19404.556640625,19416.716796875,19383.025390625,19393.232421875,38265856,0.0,0.0
2022-10-09 02:00:00+00:00,19397.193359375,19407.060546875,19380.85546875,19383.205078125,27782144,0.0,0.0
2022-10-09 03:00:00+00:00,19381.291015625,19390.912109375,19353.35546875,19365.568359375,0,0.0,0.0
2022-10-09 04:00:00+00:00,19370.91796875,19380.546875,19349.259765625,19379.517578125,0,0.0,0.0
2022-10-09 05:00:00+00:00,19381.01953125,19416.076171875,19381.01953125,19414.3671875,0,0.0,0.0
2022-10-09 06:00:00+00:00,19415.560546875,19434.21484375,19411.34765625,19433.908203125,18994176,0.0,0.0
2022-10-09 07:00:00+00:00,19434.076171875,19437.96484375,19418.384765625,19419.875,0,0.0,0.0
2022-10-09 08:00:00+00:00,19419.83203125,19431.8515625,19394.78125,19404.0859375,0,0.0,0.0
2022-10-09 09:00:00+00:00,19403.65625,19420.220703125,19401.19921875,19418.177734375,15211520,0.0,0.0
2022-10-09 10:00:00+00:00,19418.3828125,19508.255859375,19412.5078125,19486.28515625,221019136,0.0,0.0
2022-10-09 11:00:00+00:00,19485.869140625,19528.267578125,19478.97265625,19478.97265625,93424640,0.0,0.0
2022-10-09 12:00:00+00:00,19477.478515625,19533.705078125,19477.478515625,19511.00390625,6857728,0.0,0.0
2022-10-09 13:00:00+00:00,19510.001953125,19514.759765625,19478.76171875,19478.76171875,41525248,0.0,0.0
2022-10-09 14:00:00+00:00,19476.38671875,19517.541015625,19476.38671875,19510.560546875,0,0.0,0.0
2022-10-09 15:00:00+00:00,19510.71484375,19534.48046875,19506.70703125,19534.32421875,90395648,0.0,0.0
2022-10-09 16:00:00+00:00,19534.107421875,19542.5390625,19501.40625,19511.052734375,223149056,0.0,0.0
2022-10-09 17:00:00+00:00,19511.673828125,19511.673828125,19489.375,19489.671875,0,0.0,0.0
2022-10-09 18:00:00+00:00,19489.306640625,19514.345703125,19478.95703125,19514.345703125,93002752,0.0,0.0
2022-10-09 19:00:00+00:00,19516.240234375,19524.537109375,19418.98828125,19475.572265625,668118016,0.0,0.0
2022-10-09 20:00:00+00:00,19474.572265625,19474.572265625,19439.95703125,19472.8984375,77322240,0.0,0.0
2022-10-09 21:00:00+00:00,19474.677734375,19483.00390625,19455.73828125,19481.2265625,0,0.0,0.0
2022-10-09 22:00:00+00:00,19480.80078125,19480.80078125,19404.583984375,19412.107421875,34614272,0.0,0.0
2022-10-09 23:00:00+00:00,19410.947265625,19446.0234375,19399.66015625,19445.857421875,1838080,0.0,0.0
2022-10-10 00:00:00+00:00,19446.404296875,19502.619140625,19423.1953125,19490.9296875,248159232,0.0,0.0
2022-10-10 01:00:00+00:00,19490.6953125,19515.466796875,19484.59375,19512.427734375,211400704,0.0,0.0
2022-10-10 02:00:00+00:00,19510.287109375,19510.287109375,19471.19140625,19473.84765625,100364288,0.0,0.0
2022-10-10 03:00:00+00:00,19473.154296875,19480.046875,19442.09375,19452.51953125,46694400,0.0,0.0
2022-10-10 04:00:00+00:00,19453.076171875,19472.021484375,19434.29296875,19472.021484375,0,0.0,0.0
2022-10-10 05:00:00+00:00,19470.60546875,19470.60546875,19407.025390625,19414.0703125,111812608,0.0,0.0
2022-10-10 06:00:00+00:00,19414.69921875,19437.669921875,19396.015625,19399.7265625,252641280,0.0,0.0
2022-10-10 07:00:00+00:00,19399.431640625,19430.935546875,19399.431640625,19416.880859375,322686976,0.0,0.0
2022-10-10 08:00:00+00:00,19416.287109375,19416.404296875,19162.306640625,19234.1953125,1497788416,0.0,0.0
2022-10-10 09:00:00+00:00,19233.47265625,19326.193359375,19233.47265625,19326.193359375,660318208,0.0,0.0
2022-10-10 10:00:00+00:00,19325.66015625,19335.048828125,19297.763671875,19298.15234375,0,0.0,0.0
